[2023-01-31 10:52:28] INFO [plan.views:83] ['안녕인사동', '더스팟 패뷸러스']
[2023-01-31 10:54:49] INFO [plan.views:83] ['삼청동수제비']
[2023-01-31 11:32:38] INFO [plan.views:83] ['어반플랜트 합정', '안녕인사동']
[2023-01-31 11:32:56] INFO [plan.views:83] ['몽탄', '청와옥 본점']
[2023-01-31 11:33:17] INFO [plan.views:83] ['북한산', '롯데월드']
[2023-01-31 11:33:38] INFO [plan.views:83] ['서울스카이', '중앙해장', '토즈모임센터 강남역토즈타워점']
[2023-01-31 11:34:15] INFO [plan.views:83] ['스케줄 청담', '그랜드머큐어 앰배서더호텔앤레지던스 서울용산', '신라스테이 역삼', '중앙해장', '청와옥 본점']
[2023-01-31 11:34:47] INFO [plan.views:83] ['몽탄', '또순이네', '어반플랜트 합정', '서울대공원', '남산공원 N서울타워']
[2023-01-31 11:35:27] INFO [plan.views:83] ['비에이치테이블', '송림식당', '호텔동서울', '해우리 잠실역점', '마호가니커피 잠실홈플러스점']
[2023-01-31 11:37:48] INFO [plan.views:83] ['블루보틀 삼청 카페', '토즈모임센터 강남역토즈타워점', '진미평양냉면']
[2023-01-31 11:38:18] INFO [plan.views:83] ['노들섬', '애플하우스 이수']
[2023-01-31 11:38:42] INFO [plan.views:83] ['맥심플랜트', '스케줄 청담']
[2023-01-31 11:39:41] INFO [plan.views:83] ['쎈느', '꽁티드툴레아 도산점', '노보텔 앰배서더 서울 강남', '농민백암순대 본점']
[2023-01-31 11:40:08] INFO [plan.views:83] ['관악산', '석촌호수 서호', '아차산']
[2023-01-31 11:40:53] INFO [plan.views:83] ['인더매스 마장', '써미트호텔', '스시도쿠', '왕십리조개창고']
[2023-01-31 11:41:24] INFO [plan.views:83] ['덕수궁 리에제와플', '호랑이', '이문설농탕', '태극당']
[2023-01-31 11:42:16] INFO [plan.views:83] ['호텔포코', '성수족발', '소문난성수감자탕']
