687,남산공원,0,14,15666
1017,서울대공원,0,8,1150
2317,망원한강공원,5,12,1150
3839,여의도,5,22,34999
3642,홍대 관광특구,4,17,69999
1359,월드컵공원,0,14,6250
1380,월드컵공원,1,11,4750
3690,홍대 관광특구,6,17,92333
7595,신촌·이대역,1,10,16499
5049,영등포 타임스퀘어,0,8,5416
3432,강남 MICE 관광특구,2,23,2000
1742,반포한강공원,2,13,2250
7194,용산역,5,17,19666
5364,노량진,6,11,14999
6309,서울역,3,20,7000
1688,반포한강공원,0,7,1250
802,남산공원,5,9,12999
3843,여의도,6,2,18999
80,창덕궁·종묘,3,7,5250
7675,신촌·이대역,4,18,26999
4042,DMC(디지털미디어시티),0,9,6750
5643,수유리 먹자골목,4,2,8250
8294,신도림역,2,13,5250
1893,잠실한강공원,1,20,2750
8339,신도림역,4,10,3250
1091,서울대공원,3,10,2250
8090,건대입구역,1,1,10687
1435,월드컵공원,3,18,4500
345,경복궁·서촌마을,0,8,5083
7940,신림역,1,19,16999
4034,DMC(디지털미디어시티),0,1,5250
6622,역삼역,2,21,16999
325,광화문·덕수궁,6,12,16333
2764,이태원 관광특구,3,3,2750
3636,홍대 관광특구,4,11,46999
4628,가로수길,3,19,28999
1593,잠실종합운동장,3,8,2750
1958,잠실한강공원,4,13,2750
728,남산공원,2,7,8750
51,창덕궁·종묘,2,2,2750
6440,가산디지털단지역,2,7,13999
6393,가산디지털단지역,0,8,6250
5736,낙산공원·이화마을,0,23,250
6835,강남역,4,18,82000
8126,건대입구역,2,13,16999
424,경복궁·서촌마을,3,15,12999
7419,연신내역,1,2,3125
7027,고속터미널역,5,18,21666
7111,용산역,2,6,4000
5014,창동 신경제 중심지,5,21,28999
8129,건대입구역,2,16,18999
1703,반포한강공원,0,22,1916
2065,뚝섬한강공원,2,0,1500
209,광화문·덕수궁,1,16,31666
5822,낙산공원·이화마을,4,13,150
4249,북촌한옥마을,2,0,500
2357,북서울꿈의숲,0,4,3583
1881,잠실한강공원,1,8,3815
4026,인사동·익선동,6,17,26999
7803,왕십리역,3,2,4500
3401,강남 MICE 관광특구,1,16,18999
2547,종로·청계 관광특구,1,2,4750
1057,서울대공원,2,0,650
4215,북촌한옥마을,0,14,1416
1327,이촌한강공원,6,6,1916
3016,잠실 관광특구,6,15,80333
6212,선릉역,6,19,21999
3649,홍대 관광특구,5,0,27999
610,서울숲공원,4,9,10374
2315,망원한강공원,5,10,1250
1750,반포한강공원,2,21,2250
4449,성수카페거리,3,8,7000
4054,DMC(디지털미디어시티),0,21,7416
4379,성수카페거리,0,10,2916
6125,선릉역,3,4,11999
4229,북촌한옥마을,1,4,450
5348,노량진,5,19,16999
5647,수유리 먹자골목,4,6,7250
3164,명동 관광특구,5,19,41999
2703,이태원 관광특구,0,14,10166
6058,선릉역,0,9,14999
3201,동대문 관광특구,0,8,7750
8118,건대입구역,2,5,8500
5342,노량진,5,13,15666
585,서울숲공원,3,8,8750
7357,교대역,5,12,18333
1079,서울대공원,2,22,750
3278,동대문 관광특구,3,13,22999
5320,노량진,4,15,14999
2226,망원한강공원,1,17,1250
3522,강남 MICE 관광특구,6,17,28333
7183,용산역,5,6,4000
7086,용산역,1,5,3375
2489,북서울꿈의숲,5,16,3083
176,광화문·덕수궁,0,7,3750
5728,낙산공원·이화마을,0,15,250
5414,쌍문동 맛집거리,1,13,3083
3051,명동 관광특구,1,2,3875
8351,신도림역,4,22,4250
1604,잠실종합운동장,3,19,3250
1309,이촌한강공원,5,12,3083
4821,압구정로데오거리,4,20,19999
8051,신림역,6,10,11666
7969,신림역,3,0,9750
1146,서울대공원,5,17,2083
1102,서울대공원,3,21,750
231,광화문·덕수궁,2,14,34999
4488,성수카페거리,4,23,3250
5188,영등포 타임스퀘어,6,3,4083
7430,연신내역,1,13,6583
3050,명동 관광특구,1,1,4125
2817,이태원 관광특구,5,8,5500
7552,연신내역,6,15,8083
7582,신촌·이대역,0,21,18999
2662,종로·청계 관광특구,5,21,20333
1242,이촌한강공원,2,17,3000
2182,뚝섬한강공원,6,21,2416
4459,성수카페거리,3,18,14999
8183,건대입구역,4,22,17999
7362,교대역,5,17,16999
563,서울숲공원,2,10,10999
786,남산공원,4,17,15999
7989,신림역,3,20,14999
7284,교대역,2,11,15999
7302,교대역,3,5,2250
7006,고속터미널역,4,21,7750
6443,가산디지털단지역,2,10,42999
7481,연신내역,3,16,7000
6380,서울역,6,19,6500
5965,구로디지털단지역,3,12,40999
7794,왕십리역,2,17,10999
2917,잠실 관광특구,2,12,54999
6730,강남역,0,9,17666
539,서울숲공원,1,10,10999
230,광화문·덕수궁,2,13,36999
6875,강남역,6,10,37666
5795,낙산공원·이화마을,3,10,200
7503,연신내역,4,14,7000
5119,영등포 타임스퀘어,3,6,3750
7234,교대역,0,9,5416
5550,수유리 먹자골목,0,5,7750
4131,DMC(디지털미디어시티),4,2,5250
1341,이촌한강공원,6,20,2916
4603,가로수길,2,18,32999
3347,동대문 관광특구,6,10,12999
1787,반포한강공원,4,10,2500
3216,동대문 관광특구,0,23,18999
6631,역삼역,3,6,7000
1117,서울대공원,4,12,2500
3845,여의도,6,4,16999
6610,역삼역,2,9,31999
4101,DMC(디지털미디어시티),2,20,14999
5805,낙산공원·이화마을,3,20,250
2858,잠실 관광특구,0,1,15666
5660,수유리 먹자골목,4,19,12999
6650,역삼역,4,1,7750
2256,망원한강공원,2,23,850
2248,망원한강공원,2,15,1250
5745,낙산공원·이화마을,1,8,250
2417,북서울꿈의숲,2,16,3250
6810,강남역,3,17,76000
7125,용산역,2,20,10999
6360,서울역,5,23,2416
7075,용산역,0,18,17666
5493,쌍문동 맛집거리,4,20,3250
7320,교대역,3,23,4750
5542,쌍문동 맛집거리,6,21,3250
1802,반포한강공원,5,1,800
5584,수유리 먹자골목,1,15,10999
5533,쌍문동 맛집거리,6,12,3750
8265,신도림역,1,8,5913
5082,영등포 타임스퀘어,1,17,16999
8225,건대입구역,6,16,24999
3925,인사동·익선동,2,12,26999
3422,강남 MICE 관광특구,2,13,21999
7287,교대역,2,14,16999
7931,신림역,1,10,9687
3827,여의도,5,10,122499
4624,가로수길,3,15,32999
4996,창동 신경제 중심지,5,3,14999
4498,성수카페거리,5,9,9500
1513,잠실종합운동장,0,0,1816
4283,북촌한옥마을,3,10,1100
6304,서울역,3,15,22999
7968,신림역,2,23,10999
1645,잠실종합운동장,5,12,2416
3643,홍대 관광특구,4,18,75999
861,국립중앙박물관·용산가족공원,0,20,550
3209,동대문 관광특구,0,16,18999
5403,쌍문동 맛집거리,1,2,1750
1005,국립중앙박물관·용산가족공원,6,20,650
6159,선릉역,4,14,60999
5546,수유리 먹자골목,0,1,10999
6040,구로디지털단지역,6,15,12333
2108,뚝섬한강공원,3,19,2750
6305,서울역,3,16,21999
3277,동대문 관광특구,3,12,23999
1875,잠실한강공원,1,2,1250
5712,수유리 먹자골목,6,23,12999
6026,구로디지털단지역,6,1,6416
2067,뚝섬한강공원,2,2,1250
7010,고속터미널역,5,1,2000
6948,고속터미널역,2,11,13999
6847,강남역,5,6,13999
6278,서울역,2,13,23999
5565,수유리 먹자골목,0,20,10999
4731,압구정로데오거리,1,2,3750
4552,가로수길,0,15,22999
2193,망원한강공원,0,8,1250
7949,신림역,2,4,7250
5832,낙산공원·이화마을,4,23,250
6844,강남역,5,3,12999
7463,연신내역,2,22,6250
790,남산공원,4,21,10124
3667,홍대 관광특구,5,18,76999
8251,신도림역,0,18,6250
841,국립중앙박물관·용산가족공원,0,0,350
5185,영등포 타임스퀘어,6,0,6916
1729,반포한강공원,2,0,1250
6758,강남역,1,13,78333
5987,구로디지털단지역,4,10,32999
75,창덕궁·종묘,3,2,2500
1,창덕궁·종묘,0,0,3916
7471,연신내역,3,6,3500
7186,용산역,5,9,11999
142,창덕궁·종묘,5,21,7083
4049,DMC(디지털미디어시티),0,16,9583
6291,서울역,3,2,1250
827,남산공원,6,10,11666
6762,강남역,1,17,77000
7358,교대역,5,13,17666
7980,신림역,3,11,10999
5765,낙산공원·이화마을,2,4,250
7436,연신내역,1,19,8500
3445,강남 MICE 관광특구,3,12,21999
3352,동대문 관광특구,6,15,22333
